"Date","Site","Depth","Temp_interp","DO_mgL_interp","Chla_interp","Turb_NTU_interp","SpCond_uScm_interp","TN_ugL","TP_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","TN_TP","NH4NO3_SRP","TN_inf","TP_inf","NH4_inf","NO3NO2_inf","SRP_inf","DOC_inf","TN_TP_inf","NH4NO3_SRP_inf","Total_chlorophyll","Green_algae","Cyanobacteria","Diatoms","Cryptophyta","Kd","mean_flow","TN_load","TP_load","NH4_load","NO3NO2_load","SRP_load","DOC_load","mean_wrt","Temp_inf_mean","Temp_inf_max","Temp_inf_min","flow_max","flow_min","flow_median","AirTemp_max","AirTemp_mean","AirTemp_median","Rain_sum","RelHum_max","RelHum_mean","RelHum_median","ShortWave_max","ShortWave_mean","WindSpeed_max","WindSpeed_mean","WindSpeed_median","week_julian","week_series","week_cum"
"2014-10-04",50,5.8,13.279,7.4897,2.428,11.5362,53.837439889173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.693727370340838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7499939,13.918340301875,14.670007325,0,92.23537641,58.3237380508333,53.17675094,715.526001,196.920751892083,8.376407369,7.18587726966667,7.674417698,39,23,50
"2014-10-10",50,5.8,13.47005,7.990445,2.82675,10.3109,54.494228223271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4500061,19.9112564079167,20.13001404,0.195144001,87.16395447,67.58926997,66.784057475,465.4289856,131.160998980833,4.879846406,2.60855804533333,2.493398611,40,24,51
"2014-10-15",50,5.8,13.6611,8.49119,3.2255,9.0856,55.1510165573689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0540536618122633,NA,NA,0.378375632685843,0.216214647249053,0.270268309061316,0.178377083980469,67.5727830237589,16.5773958333333,17.69,16,0.0741390742050086,0.041195173649817,0.0520849055434737,22.22002563,18.9054211933333,18.404992675,0.60174239,100,86.588239365,86.82495616,562.3150024,137.9584585825,7.348503171,4.17696629616667,4.1515416565,41,25,52
"2014-10-23",50,5.8,14.2212,8.77364,11.0729,3.9159,38.5063662276207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0269925834834281,NA,NA,0.0809777504502844,0,0.188948084383997,0.0458873919218278,135.128696324669,12.18375,13.13,11.56,0.0355234757597263,0.0193887113723248,0.0270527854571274,19.08001099,11.9562571204583,11.249993895,0,90.10282618,67.1420892904167,68.964087285,640.2999878,180.820038792917,7.856417668,6.20255481783333,6.1038166395,42,26,53
"2014-10-30",50,5.8,12.2533,9.408355,13.0308,3.16055,37.9154937403711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.40004883,9.70876083395833,9.125024414,0.0019872,81.43909221,61.7884129095833,60.779322925,621.25,170.475711342083,3.837186542,2.942215635875,3.2520754165,43,27,54
"2015-05-05",50,5.8,8.0089,5.43544,5.1258,7.0776,33.3043841074272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0793713170318312,13.0168959932203,1.79379176491939,1.11119843844564,2.22239687689127,0.63497053625465,0.158742634063662,45.2457600704766,17.6367708333333,19.25,16.31,0.0842508679117992,0.0713300175093225,0.0791411245074759,26.77001343,21.1920944220833,21.184991455,0,72.67356758,60.4509768954167,60.606015995,906.7919922,309.247709573667,3.977851071,2.73585190204167,2.7163473525,17,1,55
"2015-05-07",50,5.8,7.9678,5.67482,5.959,8.6398,34.1629214867063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.74001465,21.7275088008333,21.29000244,0,82.59729969,70.67153089375,72.5151827,895.7269897,290.262040969167,3.483001467,2.33220261316667,2.8673454115,18,2,56
"2015-05-18",50,5.8,8.6431,6.92049,8.0656,8.245,34.1489475870128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.57,9.13,2.06,8.21,2.17,-0.877117753506881,0.0505759818408548,8.80022084030874,1.03175002955344,0.657487763931113,3.28743881965556,0.354031872885984,0.0809215709453678,72.7268570499213,20.8859375,22.06,20.25,0.100987122404191,0.044730201578801,0.0465337621546413,28.42000732,23.8366701758333,23.52001343,0.145574396,84.8331757,74.837934265,77.31391051,828.8040161,246.210750421667,4.079338061,2.96966914583333,3.257318727,19,3,57
"2015-05-25",50,5.8,8.9849,7.42769,6.3676,6.9746,35.4295164557042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.65,8.21,2.34,7.2,1.89,-0.839805523224963,0.0387801435365657,6.63140454475273,0.79111492814594,0.232680861219394,1.66754617207232,0.232680861219394,0.0542922009511919,92.6055792128297,19.1726041666667,20.31,18,0.041195173649817,0.0360779664545534,0.0388929629640163,27.61998901,21.2983362841667,21.225,0,84.75550001,71.1811661108333,75.79416728,925.5419922,328.627624753333,5.717569211,4.18890903166667,3.973710846,20,4,58
"2015-05-28",50,5.8,10.8348,3.15534,6.5779,1.8419,28.3042587958829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.23406810598999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.58999023,23.9191731770833,24.12999878,0.021215999,80.94940981,71.1502867279167,75.245295785,914.7319946,295.8560408725,3.166322701,1.83987517325,1.804196078,21,5,59
"2015-06-08",50,5.8,10.8315,4.6828,2.3884,6.391,37.8805979009754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.67,2.81,3.57,2.66,1.64,-0.931404092466215,0.0604514128532949,10.6394486621799,0.918861475370082,0.846319779946128,4.59430737685041,0.483611302826359,0.0967222605652718,65.7423816975185,21.1401219512195,22.38,19.75,0.184879548057233,0.0447302015787999,0.0471402106178069,29.82000122,24.3975120541667,23.980004885,0.36015361,96.69969496,81.0888792920833,87.20988145,908.2579956,307.14816761375,7.706601014,5.45747280125,4.7398981765,22,6,60
"2015-06-11",50,5.8,11.2509,1.92748,4.622,2.3569,29.9480158584267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.945193590487238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.04000244,25.6487543733333,25.505014035,0.020102401,82.48725862,71.00407357625,75.35103021,906.2670288,317.29742018375,4.159627313,2.97848342970833,2.8785976905,23,7,61
"2015-06-19",50,5.8,11.9771,2.30993,3.6698,3.5414,31.811233091981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.876689950720422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.73000488,25.8441673270833,25.94500122,0.0354912,85.32015545,71.8782432475,72.087811815,649.71698,240.466417309583,4.272856371,2.97831161154167,3.584153639,24,8,62
"2015-06-29",50,5.8,13.461,4.52929,10.1168,11.5924,42.4087284703499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.2,0,0.61,20.19,3.41,-0.718449537276369,0.0281448459309265,5.06607226756677,0.450317534894824,0.140724229654632,2.08271859888856,0.309593305240191,NA,127.663467400945,20.8651041666667,21.88,19.56,0.0296169352202114,0.0231146773464087,0.0285819985718644,25.80999146,20.202086385,20.729989625,0,81.5696772,68.3743436816667,72.963346045,908.1790161,303.681625525417,4.743416262,3.15237225054167,3.4925850765,25,9,63
"2015-07-02",50,5.8,12.9369,5.56809,3.0549,11.7984,44.3442840874741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.24,0,0.54,12.2,1.51,-0.893042821601846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.67998657,22.6391782120833,22.219995115,0.0116064,85.70385548,76.76609219125,78.594349355,515.0380859,181.237084069583,3.605010307,2.53584039104167,3.0881100805,26,10,64
"2015-07-09",50,5.8,12.7092,8.20031,1.3093,7.5411,46.7722785826231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.14458337085555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.26000366,26.4825047808333,26.219995115,0,88.76703106,70.0098613725,71.620472665,913.7449951,321.410082658333,8.244768194,5.24353794508333,4.791970225,27,11,65
"2015-07-16",50,5.8,12.3118,1.42753,3.4913,4.7945,32.817983817392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.79,1.61,1.33,0.27,0.59,-0.874264932172516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.2499939,23.4237508133333,22.95499573,0,92.22802493,80.5518292795833,83.46479786,899.8909912,316.6256244975,3.854062694,3.253704759,3.3195975525,28,12,66
"2015-07-23",50,5.8,13.4979,9.78437,1.6822,26.5272,49.4032467024095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.35,24.7908391320833,23.91500244,0.0003072,83.16869681,69.7788230729167,69.970223135,771.867981,244.036704064583,3.173168659,1.914388998375,2.000495771,29,13,67
"2015-07-30",50,5.8,12.2351,0.1895,5.4631,9.4638,34.6587402503557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.88335082090446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.30999146,27.0283370979167,26.58001099,0.0207552,87.12205311,73.8315800716667,74.49965699,762.5939941,266.867040555,5.485143777,3.297034813375,3.200962779,30,14,68
"2015-08-08",50,5.8,13.7044,7.20161,1.6759,19.1794,54.1375126355741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.27,9.33,1.53,1.93,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.64998779,22.8070910133333,22.24501953,0.0200448,100,81.5903016191667,82.54257773,888.5739746,265.925830723333,4.009638407,2.80499005525,2.7140206265,31,15,69
"2015-08-15",50,5.8,14.0576666666667,6.91584,1.71813333333333,21.0694333333333,55.2357940438979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.32000122,25.1866711933333,24.939996335,0.019689601,77.28535365,66.7172591208333,70.220792235,870.1220093,295.790915806375,3.115541626,1.84848878966667,1.9611813435,32,16,70
"2015-08-22",50,5.8,14.4109333333333,6.63007,1.76036666666667,22.9594666666667,56.3340754522218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.28005371,23.03291727625,23.18500671,0,76.17672472,63.0193496816667,64.16246319,838.8640137,269.799626506667,3.236309587,2.13500692516667,2.1721006955,33,17,71
"2015-08-31",50,5.8,14.7642,6.3443,1.8026,24.8495,57.4323568605456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,4.79,1.07,0.95,0.4,-0.595076501578043,0.00963021298010886,NA,NA,0.00963021298010886,0.982281723971104,0.0963021298010886,NA,374.27783354933,20.2428125,21.38,19.25,0.0110930403721045,0.00823105450091129,0.00962654343645429,28.39000854,24.5354248058333,24.16500244,0.0013248,75.82186756,64.5248809820833,67.252484365,574.539978,174.256792425333,2.109241494,1.349934587875,1.2636060725,34,18,72
"2015-09-04",50,5.8,16.5857,1.37686,2.9169,3.2168,32.6141013024545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.857889397754698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.39000854,25.6087572733333,25.03998718,0.441484809,86.87302138,69.3061670833333,75.70611686,748.8129883,210.618123434417,3.649712379,3.19924143508333,3.3286814355,35,19,73
"2015-09-14",50,5.8,16.0296,0.77292,3.3209,24.0763,66.0759284061301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.560677915024825,0.00730477828984668,1.32362582612022,0.0978840290839455,0.0292191131593867,0.730477828984668,0.1095716743477,0.01095716743477,498.202532641992,15.3682291666667,17.13,13.69,0.00891969849972844,0.00597167368493185,0.00723330828613375,24.27999268,16.465420024,17.155007935,0,77.38398795,52.83914042,47.13625589,818.3740234,258.4996687475,3.98874659,2.841754836625,3.0241330705,36,20,74
"2015-09-21",50,5.8,16.9022,0.19251,4.392,23.5308,77.256509223441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.822866030520691,0.0170496585076351,7.86159753787053,1.26337969541576,0.153446926568716,1.05707882747337,0.255744877614526,NA,413.674376812587,16.820625,18.06,15.88,0.0429505634092434,0.00295183099968175,0.0176092023684709,19.99004517,17.2625048316667,17.12000427,0.848908793,99.73333552,94.6017902008333,94.570793505,380.7980042,110.571249325833,5.105389498,4.21137888570833,4.3264723435,37,21,75
"2015-09-28",50,5.8,17.2649,0.26638,3.4523,12.7653,65.1470545494243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.62,2.97,1.23,0.96,0.46,-0.716756427033475,0.0666404865134865,9.89611224725274,0.69306105974026,0.133280973026973,0.666404865134865,0.266561946053946,NA,53.8575837983059,18.6292708333333,18.94,18.25,0.0699391100599034,0.0631232161942424,0.0665020510423933,24.54000244,20.5079208379167,19.855004885,0.1269888,100,92.86164434875,96.579958065,519.190979,124.582457113625,5.401564683,4.490544153625,4.7326072215,38,22,76
"2015-10-05",50,5.8,16.394,6.47458,3.5074,5.1574,36.6142137373996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.07,3.88,1.14,2.2,0.86,NA,0.083568825492733,15.0423885886919,1.19503420454608,0.167137650985466,0.752119429434597,0.417844127463665,NA,43.0541624817731,16.0721875,17,15.44,0.094784671619937,0.0777008774046282,0.0820479367811033,20.45998535,15.2608378079167,14.01999817,0.0015456,100,85.5884033666667,87.42622475,697.1170044,207.445083620833,7.844877188,5.63465590354167,6.015053669,39,23,77
"2015-10-12",50,5.8,15.46955,6.90005,2.5906,4.4817,36.2140451191491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.49001465,16.1941747029167,15.54500732,0,88.06754513,76.0265186529167,79.366654165,686.0349731,200.820750231667,3.951265553,2.83610372495833,2.8368927825,40,24,78
"2015-10-19",50,5.8,14.5451,7.32552,1.6738,3.806,35.8138765008986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.93,3.01,2.41,0,0.5,-0.991926672224881,0.0777279827708578,11.8146533811704,0.761734231154406,NA,NA,NA,NA,46.2036292149245,13.2733333333333,14.19,12.5,0.0827800843904094,0.0741390742050073,0.077342472236194,13.00002441,5.90250676429167,5.6900268555,0,69.44774464,60.9360848579167,63.792172575,671.1380005,192.169166563333,3.655571017,2.52973738304167,2.580136179,41,25,79
"2015-10-23",50,5.8,14.1053,7.73183,2.5901,3.4101,35.9145595144547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.05595677343814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.33999023,18.0475021358333,16.82000122,0,89.42730788,69.6479083758333,72.71363252,629.1030273,176.994416869167,3.955452013,3.30326225945833,3.6888489515,42,26,80
"2015-10-30",50,5.8,10.81505,8.90739,3.8383,4.5065,34.8401178154603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.73000488,9.68208719854167,8.915002441,0,80.48063351,66.8079466091667,67.367505285,618.0219727,169.684498632917,5.571086008,3.85297843729167,4.2209240305,43,27,81
"2016-05-12",50,5.8,9.8912,12.57058,3.3185,1.9488,32.6627495537388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.19,5.46,0.36,1.68,0.69,-1.47501252568168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.92998657,20.9916765858333,21.010003665,0.316492808,98.85270203,87.79687669875,89.6533614,876.9329834,268.179542545417,3.791318994,2.533047713,2.66488242,18,2,83
"2016-05-19",50,5.8,10.211,13.04805,3.8335,2.1856,32.9711422559137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.86,6.32,1.01,2.76,0.77,-1.2649007083525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.12005005,14.6637524916667,14.1,4.8e-05,100,90.5369303254167,89.94100793,486.8080139,153.216042521667,3.158243071,2.49158630295833,2.4810425245,19,3,84
"2016-05-23",50,5.8,10.3945,13.35942,5.3602,2.4231,33.02438945574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.42,8.25,1.95,5.96,1.26,-1.03625791112179,0.0879970971217541,15.8394774819157,1.83033962013249,NA,NA,NA,NA,40.8399551002246,16.0580208333333,17.06,15.31,0.096322978102235,0.0820479367811033,0.0879653820324385,20.51000366,14.92917277125,14.71001587,0.0121056,96.01511076,78.28069413,79.25081937,702.0189819,234.43883221375,5.055887698,3.572666251875,3.667552139,20,4,85
"2016-05-30",50,5.8,11.9782,8.81624,3.7426,2.5602,33.5827007648589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.21,5.42,1.79,1.15,0.86,-1.12051768819156,0.0777985144013953,17.2712701971098,2.52067186660521,0.622388115211162,3.73432869126697,0.622388115211162,0.124477623042232,46.2210529766575,20.866875,22.19,19.63,0.094784671619937,0.0713300175093212,0.0769840670677599,26.7000061,22.6758387245833,22.639993285,0.0243648,95.87730104,85.3132454054167,87.08391729,870.1550293,254.161919279167,3.520056799,1.91857547691667,1.854014846,21,5,86
"2016-06-09",50,5.8,12.1409,8.55309,2.7707,2.9115,35.4902699751836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.76000366,17.30042165125,18.010003665,0,72.12476114,63.5931312504167,65.25921702,934.7680054,333.901667114583,4.548956061,3.80212244695833,3.911187425,22,6,87
"2016-06-13",50,5.8,11.6643,13.96796,2.8994,2.6831,35.2121923637775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.06,1.82,9.25,0,3.99,-1.25691578017248,0.0376381013561509,6.62430583868255,0.730179166309326,NA,NA,NA,NA,95.5722680902703,20.6175824175824,21.81,19.25,0.0423627227370104,0.0322573390763716,0.0377585128825374,26.02001343,20.6383377075,20.185006715,0,72.71828771,61.18467360125,62.532500715,944.5349731,337.2503329875,4.361765751,3.26788942666667,3.164053095,23,7,88
"2016-06-20",50,5.8,12.3036,11.94899,3.1328,1.8741,36.5688427001517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.17,0,2.79,1.98,5.4,-1.10531932754858,0.0471249191788537,11.9697294714288,1.48443495413389,NA,NA,NA,NA,76.3082919993299,22.0353513513514,23.56,20.5,0.0527144706847638,0.041195173649817,0.0471402106178069,29.35,22.8737541183333,23.299996945,0,79.94205139,65.67852608375,62.50928334,916.4949951,327.631748047917,3.969206516,3.09557186420833,3.0468330025,24,8,89
"2016-06-30",50,5.8,15.8592,5.14198,3.234,3.6563,39.5874553216367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.28,2.48,1.45,2.41,3.93,-0.964463563756359,0.045240958518428,8.77674595257502,0.84148182844276,NA,NA,NA,NA,79.4489059040816,22.240988372093,22.81,21.63,0.0502114097238969,0.0394643720079474,0.0453287461141535,28.80001221,23.1595932008333,23.03499756,0,89.59021827,81.1319444679167,81.36577819,796.6030273,246.7667497,4.767997516,3.75923568420833,3.5858881655,25,9,90
"2016-07-05",50,5.8,15.1367,2.48095,2.1166,3.2954,42.01065813588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,1.46,1.36,2.09,2.39,-1.41928031614346,0.0690546042453372,12.3607741599154,1.40180846618034,NA,NA,NA,NA,52.111666159009,22.5953005464481,23.63,21.5,0.0813179604810465,0.0598036266899789,0.0692470875891085,31.17003784,26.9062629708333,26.389993285,0.071155201,96.6373442,79.4374793525,80.729480475,876.2210083,292.940748530417,6.294029125,4.27662114041667,3.798978048,26,10,91
"2016-07-14",50,5.8,14.989,1.68576,3.6332,8.7622,44.2076143631368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1.67,2.42,4.46,7.45,-0.843339311775029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.67998657,26.7866709383333,26.610025025,0.017913601,85.56727386,75.4435785670833,79.423984425,853.973999,299.051458040833,4.479698802,3.60652584258333,3.5255845205,27,11,92
"2016-07-21",50,5.8,14.704,2.33903,5.6112,5.3816,45.9380946998704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.87,3.65,3.39,2.61,7.22,-0.847677785513885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.92998657,25.2804186508333,25.09501038,0,78.97599383,69.9887801241667,70.679072315,910.5020142,323.508124197917,3.336495211,1.809068486125,1.775245233,28,12,93
"2016-07-28",50,5.8,20.8642,3.16106,2.7455,3.2464,40.2082626542957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,1.1,1.35,2.12,3.63,-0.81401256497592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.05001221,27.50417226125,27.585015865,0.616953592,86.95413793,75.90800381875,78.935496185,860.4260254,278.48316788125,4.395383847,2.879330336375,2.8540246725,29,13,94
"2016-08-01",50,5.8,20.6101,0.13123,1.9032,6.972,41.8167214029806,153.4,22.1,9,2,8,1.7,6.94117647058824,1.375,218,25.4,18,73,10,1.4,8.58267716535433,9.1,4.45,2.02,0.55,0.77,1.11,-0.881871502940751,0.0391017090079595,8.52417256373516,0.99318340880217,0.70383076214327,2.85442475758104,0.391017090079595,0.0547423926111432,92.1140377479432,25.2309289617486,26.31,24.5,0.0465337621546413,0.0333343660077476,0.0394643720079474,31.11000977,26.3937596641667,26.299996945,0.0376128,87.37257597,73.65013482625,73.46029384,919.6710205,315.970999479167,3.040411307,2.18722698958333,2.0865342385,30,14,95
"2016-08-11",50,5.8,18.8471,0.0869,2.0525,1.7287,64.0259960227296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.97,3.13,1.46,1.41,3.96,-0.761519807559207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.85,27.0737561541667,26.665002445,0,90.71328961,79.2185132633333,82.670465335,869.289978,300.168332454583,3.897178381,3.21379992983333,3.161860613,31,15,96
"2016-08-18",50,5.8,18.4145,0.11292,1.3594,2.0492,76.8658431983045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.24,3.02,1.12,0.83,2.27,-0.975088618812535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.51000366,25.6262540175,24.88500366,0.006096,87.86121772,73.7874869508333,73.713167225,862.4400024,262.484581308292,3.35931541,2.75743779354167,2.7941786805,32,16,97
"2016-08-23",50,5.8,18.135,0.18181,1.8752,2.4911,74.7089196015323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.05,3.89,0.88,0.85,1.43,-0.973353199911263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.48000488,22.78583679125,22.965005495,0,77.55033543,65.4299341929167,66.578661185,842.197998,277.48596071625,2.599249927,1.74847968133333,1.79212414,33,17,98
"2016-08-26",50,5.8,17.9974,0.15969,1.737,5.6621,69.2074244957872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.68,7.35,0.93,1.28,1.12,-0.920353482644537,0.0188374681018877,2.74650284925523,0.293864502389448,NA,NA,NA,NA,191.144683964815,24.0792777777778,25.31,23.25,0.0221628338211657,0.0158877345258808,0.0189384961013892,33.48000488,28.2208407091667,28.310006715,0,88.29440981,72.3382236854167,71.22340939,888.4509888,291.586292190833,3.40530478,1.867982797375,1.6672695595,34,18,99
"2016-09-06",50,5.8,17.1934,5.85602,2.2014,6.7382,54.6078715756279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.902378623099107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.14998779,24.12583694375,23.89998779,0,80.19830489,68.49278818875,72.83781579,810.8330078,261.327878464,4.1330376,3.4047868065,3.6262826005,35,19,100
"2016-09-09",50,5.8,17.387,3.45734,1.8643,7.2565,51.6886052134604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.74,9.52,1.24,1.5,1.47,-0.709436179470745,0.00927052967880495,3.1890622095089,0.338374333276381,0.0370821187152198,0.964135086595715,0.111246356145659,0.0129787415503269,390.57253006905,22.5028488372093,23.81,21.44,0.0114703647093252,0.0075611058562179,0.00927087523964406,31.08001099,25.8958399458333,25.57000122,0,81.56776652,70.1626762858333,71.8021686,787.0130005,244.186875347083,4.856850755,3.77799726979167,3.8848218475,36,20,101
