"Chla_log","Chla_ARlag1_log","Temp_C","DO_mgL","SpCond_uScm","Turb_NTU_log","Kd","TP_log","TN_log","NH4_log","NO3NO2_log","SRP_log","DOC_log","TP_inf_log","TN_inf_log","NH4_inf_log","DOC_inf_log","NO3NO2_inf","SRP_inf","NH4NO3_SRP_inf","mean_flow","NO3NO2_load","SRP_load","TN_TP_log","NH4NO3NO2_SRP_log","TN_TP_inf_log","TN_load_log","TP_load_log","NH4_load_log","DOC_load_log","mean_wrt_log","flow_max_log","flow_min","flow_median","Temp_inf_mean","Temp_inf_max","Temp_inf_min","RelHum_max_log","AirTemp_max_log","AirTemp_mean_log","AirTemp_median_log","Rain_sum_log","WindSpeed_max_log","WindSpeed_mean_log","WindSpeed_median_log","RelHum_mean","RelHum_median","ShortWave_max","ShortWave_mean"
-0.721001221001221,-0.656288156288156,0.699023199023199,-0.143467643467643,-0.665445665445665,-0.672063736543802,-1,-0.130076341941675,-0.255838806216867,0.31950042133036,0.265247829897819,0.448867835050361,NA,NA,NA,0.227767686055066,-0.177341770356144,0.0235114514777205,-0.015030855881021,0.0201495957163643,0.59035409035409,0.507326007326007,0.606837606837607,-0.130647130647131,-0.122305630828377,NA,NA,NA,0.415750915750916,0.551282051282051,-0.59035409035409,0.584911532470072,0.67868063976423,0.619615292361813,0.758852258852259,0.742787369362337,0.765379340317049,-0.150412893548576,0.937728937728938,1,0.990842490842491,0.222053574170934,0.14957264957265,0.104395604395604,0.00122100122100122,-0.119047619047619,-0.113553113553114,0.420634920634921,0.504273504273504
-0.746642246642247,-0.665445665445665,0.702075702075702,-0.120879120879121,-0.691697191697192,-0.678173406876019,-1,-0.116030539760179,-0.268966573122984,0.319813964432745,0.302414292290687,0.458097468396154,NA,NA,NA,0.221032620069567,-0.229464829817342,0.0375572536592159,-0.0116565821118122,0.0366356285752078,0.604395604395604,0.506715506715507,0.606227106227106,-0.145909645909646,-0.141874531760918,NA,NA,NA,0.407814407814408,0.523809523809524,-0.604395604395604,0.595907258406847,0.689370928869427,0.635808394183892,0.747863247863248,0.730270196265808,0.753778057934899,-0.147661438178785,0.92002442002442,0.990842490842491,1,0.222675572978135,0.131257631257631,0.0757020757020757,-0.0244200244200244,-0.105616605616606,-0.0976800976800977,0.3998778998779,0.493894993894994
0.0964098151162317,-0.0236359546736568,0.221431575363732,-0.287985447734292,-0.0143059725656344,0.0127607172982668,-1,0.310783285373339,0.359259147326065,0.133209977654144,-0.00647289867735368,0.402781737409344,NA,NA,NA,-0.0533357902058188,0.3940435115621,0.0802623499762977,0.167515836229938,-0.260346239231096,0.207747601605299,0.281143460855076,0.390615250922539,0.0149279713728359,-0.245791530088813,NA,NA,NA,0.0435399165041047,0.310999403600748,-0.207747601605299,0.297497107482148,0.0805980657299963,0.187082040629469,0.291717440577501,0.229863644912521,0.354593444114038,0.623261787896822,0.0304779415528733,0.222053574170934,0.222675572978135,1,-0.132485745933918,-0.281765459662277,-0.334013359467203,0.655586742790376,0.592142864455823,-0.589654869227017,-0.534296975386084
-0.141025641025641,0.105006105006105,0.0958485958485959,0.0396825396825397,0.00244200244200244,-0.0800366813520346,1,0.0500763382122878,0.239047476453231,0.0294730516241942,-0.152477794432279,0.240278121435457,NA,NA,NA,-0.358489194046347,-0.0598335712158122,-0.143816800597485,0.033742737692088,-0.231720350738189,-0.0354090354090354,-0.172771672771673,-0.00915750915750916,0.153235653235653,-0.158997320076891,NA,NA,NA,-0.387057387057387,-0.162393162393162,0.0354090354090354,-0.0717776554206094,-0.0164935889051613,-0.0226092365062989,0.014041514041514,0.0763242261983495,-0.0338879564320672,-0.29501715909426,0.0958485958485959,0.14957264957265,0.131257631257631,-0.132485745933918,1,0.866910866910867,0.847374847374847,-0.467032967032967,-0.453601953601954,0.335164835164835,0.282661782661783
-0.153846153846154,0.00976800976800977,0.0897435897435897,0.057997557997558,-0.0293040293040293,-0.200702670413308,1,-0.0146564892328647,0.12395054334612,0.0576919308388482,-0.13310040805651,0.166748709113979,NA,NA,NA,-0.16960120708939,-0.0619925145071044,-0.0363358795564771,0.0453993198039002,-0.0732712571504155,-0.00610500610500611,-0.0115995115995116,-0.00427350427350427,0.0891330891330891,-0.0908119308900703,NA,NA,NA,-0.221611721611722,-0.0952380952380952,0.00610500610500611,-0.0543677560207169,0.0360415461260932,0.00244424178446475,0.00244200244200244,0.086704320961325,-0.0448786450046295,-0.314583063946107,0.07997557997558,0.104395604395604,0.0757020757020757,-0.281765459662277,0.866910866910867,1,0.972527472527473,-0.495115995115995,-0.465811965811966,0.443833943833944,0.371794871794872
-0.0683760683760684,0.0451770451770452,0.0347985347985348,0.0818070818070818,-0.0128205128205128,-0.140827901157588,1,0.0793893166780173,0.108380401201656,-0.0297865947265792,-0.168996222162443,0.0919886790130624,NA,NA,NA,-0.211848439180249,-0.0783387994268882,-0.0400000018646933,0.0297549596012049,-0.0711341788168617,-0.101343101343101,-0.0744810744810745,-0.0915750915750916,0.00610500610500611,-0.105182842512405,NA,NA,NA,-0.316849816849817,-0.211233211233211,0.101343101343101,-0.147831426483298,-0.0620036768101434,-0.0910480064713118,-0.0647130647130647,0.0235078616690916,-0.116623417631078,-0.29562859362088,-0.0268620268620269,0.00122100122100122,-0.0244200244200244,-0.334013359467203,0.847374847374847,0.972527472527473,1,-0.484126984126984,-0.458485958485958,0.407814407814408,0.319291819291819
0.275335775335775,0.0293040293040293,-0.0341880341880342,-0.23992673992674,0.0494505494505494,0.096227307732408,-1,0.341984748766844,-0.0717447726264485,0.115070318575311,0.204892036268375,0.0135367955738286,NA,NA,NA,0.205725651920705,0.201706987500728,0.177099244897116,-0.150001806649373,0.169134485255542,0.0976800976800977,0.304639804639805,0.0702075702075702,-0.324786324786325,0.0721603221887427,NA,NA,NA,0.235042735042735,0.167277167277167,-0.0976800976800977,0.170739188851577,-0.0415394090944803,0.0580507423810377,0.032967032967033,-0.0357197378608276,0.0961685250099204,0.867319876010792,-0.223443223443223,-0.119047619047619,-0.105616605616606,0.655586742790376,-0.467032967032967,-0.495115995115995,-0.484126984126984,1,0.970695970695971,-0.669108669108669,-0.631257631257631
0.248473748473748,-0.00122100122100122,-0.00976800976800977,-0.278388278388278,-0.0384615384615385,0.0638460549716612,-1,0.260152683883349,-0.10960158882083,0.131688103001719,0.277318988623707,0.0470711300635403,NA,NA,NA,0.297873600176854,0.198622782798882,0.165190847395413,-0.220248051481084,0.209433676688271,0.179487179487179,0.354090354090354,0.109279609279609,-0.319291819291819,0.0736891425740974,NA,NA,NA,0.344932844932845,0.251526251526252,-0.179487179487179,0.245571212587957,0.0305436831577061,0.139627311937549,0.0561660561660562,-0.00549534428628116,0.114486339297524,0.790890560183264,-0.194139194139194,-0.113553113553114,-0.0976800976800977,0.592142864455823,-0.453601953601954,-0.465811965811966,-0.458485958485958,0.970695970695971,1,-0.584859584859585,-0.527472527472527
-0.602564102564103,-0.336385836385836,0.0299145299145299,0.336385836385836,-0.521978021978022,-0.377883110047583,-1,-0.457709945001338,-0.402991914327285,0.185303973509561,0.218551505352933,-0.111370909039226,NA,NA,NA,0.175723994348935,-0.375347712214657,-0.238167950034052,-0.205830699921737,0.17249275120827,0.347374847374847,-0.0445665445665446,0.0561660561660562,0.0152625152625153,0.263874398512224,NA,NA,NA,0.285714285714286,0.195360195360195,-0.347374847374847,0.232131991998567,0.478008641418101,0.36694179789277,0.0396825396825397,0.0870096178661184,-0.0170966266684303,-0.70039825024347,0.588522588522589,0.420634920634921,0.3998778998779,-0.589654869227017,0.335164835164835,0.443833943833944,0.407814407814408,-0.669108669108669,-0.584859584859585,1,0.963369963369963
-0.698412698412698,-0.433455433455433,0.13980463980464,0.313797313797314,-0.617216117216117,-0.430426274904644,-1,-0.452519105064699,-0.460082435523651,0.305390981723033,0.323062326953391,0.00861432445607273,NA,NA,NA,0.221338759432544,-0.357150904473766,-0.262595432088826,-0.240186941935499,0.169745079065129,0.49023199023199,0.061050061050061,0.163614163614164,-0.0390720390720391,0.229017293726137,NA,NA,NA,0.382783882783883,0.340659340659341,-0.49023199023199,0.38668302877656,0.609957352659391,0.513596304960655,0.152014652014652,0.191421159305461,0.0998320878674411,-0.704066857403191,0.647741147741148,0.504273504273504,0.493894993894994,-0.534296975386084,0.282661782661783,0.371794871794872,0.319291819291819,-0.631257631257631,-0.527472527472527,0.963369963369963,1
